id_cliente;nombre;sexo;fecha_nacimiento;edad;distrito;fecha_alta;segmento_programa;ingresos_mensuales_aprox
CLI00753;Francisco Jose Minguez Quiroga;F;1970-11-30;55;Miraflores;2024-01-13 00:00:00;Premium;6476.9
CLI00754;Jesusa Navas Roma;F;1965-12-06;60;San Borja;2024-10-08 00:00:00;Platino;4216.38
CLI00755;Demetrio Bernal;M;1986-10-29;39;Magdalena;2024-06-28 00:00:00;Regular;4941.23
CLI00756;Patricio Ruano Perez;M;1955-11-20;70;San Miguel;2024-10-05 00:00:00;Regular;9705.3
CLI00757;Ascension Bonet Castells;F;1967-05-12;59;Comas;2024-02-07 00:00:00;Premium;11330.87
CLI00758;Paola Tormo Abascal;M;1980-12-15;45;Miraflores;2024-10-12 00:00:00;Regular;3899.88
CLI00759;Eliana Villa Olivera;F;1952-09-18;73;San Juan de Lurigancho;2024-04-14 00:00:00;Premium;3912.9
CLI00760;Clemente Sala Mas;M;1958-09-27;67;;2024-12-21 00:00:00;Platino;10138.73
CLI00761;Tania Navas-Galvez;M;1960-01-25;66;San Miguel;2024-03-23 00:00:00;Platino;10636.3
CLI00762;Morena Raquel Bolanos Puga;M;1961-07-17;64;San Borja;2025-04-24 00:00:00;Premium;8926.09
CLI00763;Javi Alfaro;M;1975-05-20;51;San Juan de Lurigancho;2025-04-06 00:00:00;Premium;8944.64
CLI00764;Venceslas Nieto Molina;F;2005-02-28;21;Los Olivos;2025-04-09 00:00:00;Premium;3647.38
CLI00765;Luisina de Galvan;F;1997-10-11;28;Ate;2024-12-25 00:00:00;Regular;7842.35
CLI00766;Anselmo Rodriguez Ramon;F;1999-12-28;26;Ate;2025-02-22 00:00:00;Basico;1733.67
CLI00767;Amelia Victoria Palomar Frutos;M;1971-05-30;55;Magdalena;2024-07-26 00:00:00;Platino;2922.6
CLI00768;Ascension del Rozas;F;1981-11-08;44;Los Olivos;2024-03-01 00:00:00;Basico;2785.32
CLI00769;Feliciano Santos Bernal;F;1984-12-02;41;San Miguel;2024-05-14 00:00:00;Basico;1136.77
CLI00770;Florentina de Sebastian;M;1962-02-17;64;Miraflores;2024-09-25 00:00:00;Platino;9688.98
CLI00771;Leonardo Benito Higueras;M;1992-11-01;33;Santiago de Surco;2025-03-21 00:00:00;Basico;1189.52
CLI00772;Luis Angel del Briones;F;1988-11-16;37;Santiago de Surco;2024-11-29 00:00:00;Premium;3205.16
CLI00773;Timoteo Verdugo Goicoechea;F;1973-04-04;53;San Borja;2025-01-26 00:00:00;Platino;9019.75
CLI00774;Gonzalo Mercader Aleman;F;2005-10-13;20;;2024-07-29 00:00:00;Premium;4340.96
CLI00775;Severino Landa Pi;F;1961-04-09;65;Comas;2024-12-21 00:00:00;Basico;1894.5
CLI00776;Fernanda Rosa-Camino;M;1976-03-26;50;San Borja;2024-02-09 00:00:00;Platino;11062.49
CLI00777;Adrian Arcos Vicente;M;1977-12-16;48;San Miguel;2024-01-01 00:00:00;Platino;8655.34
CLI00778;Armida Salas Raya;M;1986-10-31;39;Comas;2024-04-13 00:00:00;Premium;6767.88
CLI00779;Victoria Bustos Casal;M;1963-09-08;62;;2024-08-03 00:00:00;Basico;1326.38
CLI00780;Samuel Palau;F;1964-04-01;62;San Miguel;2024-04-28 00:00:00;Regular;10086.18
CLI00781;Jacobo Gil Pomares;M;1997-03-27;29;Magdalena;2024-10-31 00:00:00;Premium;5131.92
CLI00782;Marcos Manjon Palomar;F;1971-10-05;54;San Juan de Lurigancho;2024/Dic/6;Platino;9059.59
CLI00783;Visitacion Vilanova-Torralba;F;1965-12-20;60;San Borja;2025-01-02 00:00:00;Regular;8709.2
CLI00784;Anastasio Luis Garcia;F;1992-08-24;33;San Miguel;2024-10-13 00:00:00;Platino;4225.5
CLI00785;Godofredo Mariscal Quesada;M;1961-01-24;65;Magdalena;2025-03-20 00:00:00;Platino;4213.86
CLI00786;Dafne Caceres Diez;M;1953-12-12;72;Santiago de Surco;2024-12-20 00:00:00;Regular;6916.11
CLI00787;Wilfredo Cantero Jaen;F;1979-09-27;46;Ate;2025-01-28 00:00:00;Basico;1513.17
CLI00788;Andrea Barco-Canet;M;1956-07-30;69;San Miguel;2024-06-08 00:00:00;Platino;3083.32
CLI00789;Humberto Pedraza Gallo;M;1985-07-08;40;Los Olivos;2024-03-29 00:00:00;Basico;1745.75
CLI00790;Armida Ingrid Rodriguez Gargallo;M;1971-12-15;54;Santiago de Surco;2024-07-24 00:00:00;Premium;10190.02
CLI00791;Angelita Moya Piquer;M;1969-07-20;56;San Juan de Lurigancho;2024-05-03 00:00:00;Regular;4662.59
CLI00792;Jose Sancho;M;1959-01-24;67;Los Olivos;2024-04-12 00:00:00;Platino;7058.63
CLI00793;Gertrudis Crescencia Bayo Garmendia;F;1992-01-24;34;San Miguel;2024-08-25 00:00:00;Premium;8964.64
CLI00794;Teodosio del Herranz;M;1960-10-29;65;Los Olivos;2024-01-27 00:00:00;Basico;1366.47
CLI00795;Adrian Fulgencio Prada Baro;M;1977-03-08;49;San Borja;2024-02-15 00:00:00;Platino;9771.34
CLI00796;Rico Joaquin Viana Penas;F;1991-02-24;35;;2025-01-15 00:00:00;Regular;10858.55
CLI00797;Cecilia de Tormo;M;1984-06-21;42;Ate;2024-05-11 00:00:00;Platino;6114.55
CLI00798;Cornelio Guzman Solis;M;1992-10-15;33;Ate;2024-12-10 00:00:00;Regular;5650.78
CLI00799;Julia de Barrena;M;1974-06-20;52;Miraflores;2024-11-03 00:00:00;Regular;6589.71
CLI00800;Arcelia Pombo Aguirre;F;1990-08-09;35;Magdalena;2024-02-06 00:00:00;Premium;7808.66
CLI00801;Javi Mata Amaya;M;1993-05-06;33;Ate;2025-02-07 00:00:00;Premium;9036.63
CLI00802;Silvio Baena Garzon;F;1991-02-21;35;San Miguel;2024-02-10 00:00:00;Premium;10836.71
CLI00803;Natalia Hervas-Salom;M;1966-11-27;59;Comas;2025-02-09 00:00:00;Regular;11425.7
CLI00804;Fabiola Nadal;M;1976-07-17;49;;2024-11-15 00:00:00;Premium;10119.03
CLI00805;Joan Losada Hernandez;M;1995-06-11;31;Magdalena;2025-01-03 00:00:00;Platino;8590.09
CLI00806;Jose Miguel Agudo-Acosta;F;1955-03-22;71;Magdalena;2024-03-18 00:00:00;Regular;7851.12
CLI00807;Jordana Martorell Torrents;F;1961-07-12;64;Los Olivos;2024-11-22 00:00:00;Platino;10608.69
CLI00808;Fermin Solano Salas;F;1970-11-12;55;San Juan de Lurigancho;2024-09-01 00:00:00;Premium;10482.63
CLI00809;Roberto Arino;M;1990-09-05;35;Santiago de Surco;2025-01-06 00:00:00;Regular;9055.59
CLI00810;Griselda Andreu Camara;M;1996-03-07;30;;2025-04-05 00:00:00;Regular;7029.99
CLI00811;Visitacion Nuria Farre Alcolea;M;1969-06-18;57;San Juan de Lurigancho;2024-01-28 00:00:00;Premium;3842.94
CLI00812;Nelida Salamanca Diaz;M;1996-02-25;30;Magdalena;2024-01-31 00:00:00;Basico;2215.0
CLI00813;Estrella Bartolome Quevedo;M;1981-03-10;45;Santiago de Surco;2024-04-03 00:00:00;Regular;8525.01
CLI00814;Agustina de Carrasco;M;1974-01-18;52;Magdalena;2024-10-21 00:00:00;Platino;7213.98
CLI00815;Mayte Jodar Izaguirre;F;1952-12-13;73;Miraflores;2024-02-07 00:00:00;Premium;11454.91
CLI00816;Filomena Bertran Leiva;F;1975-11-23;50;Santiago de Surco;2024-09-17 00:00:00;Platino;9336.2
CLI00817;Aranzazu de Castellanos;F;1983-04-27;43;Los Olivos;2024-02-13 00:00:00;Regular;10313.72
CLI00818;Maria Carmen Bou Hidalgo;F;1972-03-08;54;Comas;2025-02-16 00:00:00;Platino;10661.85
CLI00819;Joan Mulet Segura;M;2003-04-09;23;Magdalena;2025-03-23 00:00:00;Premium;8916.46
CLI00820;Noelia del Alcantara;M;1993-06-21;33;Ate;2024-05-11 00:00:00;Premium;4540.8
CLI00821;Eliana Puig Alcalde;F;2000-10-27;25;;2024-12-12 00:00:00;Regular;3450.66
CLI00822;Rosenda Miro Moles;M;1978-08-23;47;Comas;2024-10-25 00:00:00;Premium;7843.56
CLI00823;Reyes Duarte-Toro;M;1961-03-26;65;San Miguel;2025-02-02 00:00:00;Platino;8344.58
CLI00824;Pili Lago Canovas;M;1962-01-27;64;Ate;2024-12-29 00:00:00;Premium;4959.06
CLI00825;Isidoro Iriarte;F;2004-04-02;22;Santiago de Surco;2024-03-20 00:00:00;Regular;3992.96
CLI00826;Camila Olivia Enriquez Aguilo;M;1960-06-23;66;Los Olivos;2024-08-12 00:00:00;Premium;3172.6
CLI00827;Epifanio Arco Echevarria;F;1967-06-03;59;Miraflores;2024-09-28 00:00:00;Platino;8828.33
CLI00828;Anunciacion Soriano Becerra;M;1987-02-26;39;San Juan de Lurigancho;2025-04-09 00:00:00;Platino;10074.8
CLI00829;Marino Pi Barrena;M;1956-11-20;69;San Borja;2024-11-05 00:00:00;Regular;4303.41
CLI00830;Antonia Larranaga;F;1962-03-15;64;San Juan de Lurigancho;2024-04-01 00:00:00;Platino;8081.75
CLI00831;Maribel Toledo-Lluch;M;1998-11-09;27;Comas;2024-11-02 00:00:00;Premium;4407.65
CLI00832;Lorenzo Amor-Barriga;F;1990-04-22;36;Miraflores;2024-03-22 00:00:00;Platino;8528.16
CLI00833;Dimas Adadia Amoros;F;1952-11-15;73;San Juan de Lurigancho;2025-01-20 00:00:00;Premium;6494.39
CLI00834;Espiridion Zapata Duarte;M;1985-11-10;40;Santiago de Surco;2025-02-06 00:00:00;Platino;3897.14
CLI00835;Laura Rozas Guardia;M;1975-03-13;51;Miraflores;2025-01-20 00:00:00;Basico;2505.02
CLI00836;Selena Pina Cantero;F;1959-03-29;67;Magdalena;2025-01-09 00:00:00;Platino;5852.97
CLI00837;Ana Belen Morell Leiva;M;1968-12-31;57;San Juan de Lurigancho;2024-07-13 00:00:00;Platino;4123.98
CLI00838;Jose Miguel Luna Heredia;F;1986-03-24;40;;2024-06-09 00:00:00;Regular;9574.52
CLI00839;Adriana Valls Gual;M;1999-05-26;27;San Juan de Lurigancho;2024-08-28 00:00:00;Regular;3750.75
CLI00840;Jose Manuel Bayo-Batlle;M;1980-11-06;45;San Juan de Lurigancho;2024-06-15 00:00:00;Regular;6995.57
CLI00841;Quirino Camacho Aguila;M;1977-12-05;48;Santiago de Surco;2024-02-03 00:00:00;Regular;3376.25
CLI00842;Carmina Carbonell Ribera;M;1972-09-24;53;San Juan de Lurigancho;2024-06-18 00:00:00;Basico;1632.59
CLI00843;Santos Solis Pujol;F;1975-09-28;50;Santiago de Surco;2024-06-05 00:00:00;Platino;6938.14
CLI00844;Edelmiro Pastor;M;1987-04-12;39;San Borja;2024-07-26 00:00:00;Regular;3281.74
CLI00845;Pedro Azorin Rossello;M;2007-06-19;19;;2024-05-22 00:00:00;Premium;9794.97
CLI00846;Marcelo Baro Gisbert;F;1972-01-22;54;;2024-06-03 00:00:00;Regular;8453.09
CLI00847;Aroa de Mercader;M;1960-05-24;66;;2025-04-11 00:00:00;Basico;1817.25
CLI00848;Yolanda Noguera;F;1983-12-15;42;Ate;2024-04-20 00:00:00;Basico;2615.81
CLI00849;Jose Mari del Duenas;F;1952-10-14;73;Santiago de Surco;2025-01-12 00:00:00;Basico;2334.14
CLI00850;Jovita Gabriela Isern Rossello;F;1964-04-21;62;Los Olivos;2024-04-23 00:00:00;Premium;6931.47
CLI00851;Rufina Torres;M;1984-07-18;41;Los Olivos;2024-10-03 00:00:00;Platino;6433.37
CLI00852;Cloe de Lloret;F;2003-06-24;23;Comas;2024-12-09 00:00:00;Platino;5865.15
CLI00853;Cebrian Gargallo Martorell;M;1989-03-05;37;Los Olivos;2025-01-07 00:00:00;Regular;6761.14
CLI00854;Maximino Vilaplana Bartolome;F;1962-09-04;63;Santiago de Surco;2024-02-19 00:00:00;Platino;9871.07
CLI00855;Fidela de Baeza;M;2003-11-27;22;Santiago de Surco;2024-03-07 00:00:00;Regular;10476.5
CLI00856;Amancio Chacon Daza;M;1995-11-28;30;Comas;2024-11-01 00:00:00;Platino;7409.31
CLI00857;Aura Barroso Roura;F;1962-11-18;63;Ate;2024-09-15 00:00:00;Basico;2648.16
CLI00858;Eva Palacios Clemente;F;1992-08-04;33;San Juan de Lurigancho;2024-10-22 00:00:00;Premium;6231.61
CLI00859;Nilda Gabaldon Bermudez;M;1965-05-19;61;San Juan de Lurigancho;2025-03-30 00:00:00;Basico;1250.3
CLI00860;Raimundo Andrade Hidalgo;M;1978-01-17;48;Santiago de Surco;2024-05-07 00:00:00;Premium;10533.22
CLI00861;Fito Benito Carreras Merino;M;2001-09-12;24;Ate;2024-04-27 00:00:00;Regular;7089.62
CLI00862;Albino Cuadrado Bejarano;M;1988-05-15;38;Los Olivos;2024-02-05 00:00:00;Platino;5676.68
CLI00863;Laura Figuerola Carrillo;F;1996-12-30;29;Magdalena;2024-10-19 00:00:00;Platino;10615.92
CLI00864;Fernando Crespo Toledo;M;1988-01-10;38;Magdalena;2025-02-11 00:00:00;Platino;9362.76
CLI00865;Jessica Pedrosa Rosello;F;1954-02-23;72;Miraflores;2024-08-20 00:00:00;Platino;7017.53
CLI00866;Hernan Duran Galiano;F;1978-02-24;48;San Miguel;2024/Dic/5;Platino;7173.72
CLI00867;Eutimio Isaias Prats Soriano;M;1981-11-10;44;San Juan de Lurigancho;2025-04-06 00:00:00;Premium;6902.05
CLI00868;Francisco Jose Paez Paez;F;2001-03-25;25;Los Olivos;2025-01-07 00:00:00;Basico;2324.98
CLI00869;Montserrat Cal Naranjo;M;1980-05-16;46;Santiago de Surco;2024-01-25 00:00:00;Platino;8214.14
CLI00870;Aitana Huguet Campillo;F;2001-05-03;25;Miraflores;2024-11-12 00:00:00;Platino;6549.81
CLI00871;Candela Vila Nunez;F;1958-11-05;67;Santiago de Surco;2025-03-21 00:00:00;Basico;2268.5
CLI00872;Gil Boix;M;1980-03-13;46;Los Olivos;2025-04-06 00:00:00;Regular;8771.21
CLI00873;Jacinto Villalobos Haro;F;1999-12-18;26;Los Olivos;2024-02-13 00:00:00;Regular;10586.91
CLI00874;Edmundo Peiro Borrego;F;1952-10-10;73;Santiago de Surco;2024-04-17 00:00:00;Platino;7189.2
CLI00875;Vicente Florentino Gallart Alvaro;F;1952-12-16;73;San Miguel;2024-05-27 00:00:00;Regular;5884.9
CLI00876;Eugenio Pelayo Ayala;F;1978-06-15;48;San Juan de Lurigancho;2024-12-09 00:00:00;Regular;9724.83
CLI00877;Fanny Gallart Ochoa;M;1979-01-03;47;Magdalena;2024/Dic/25;Basico;1232.66
CLI00878;Cecilia Angelica Girona Iglesias;M;1964-09-12;61;Los Olivos;2025-04-06 00:00:00;Regular;5896.57
CLI00879;Marita de Falco;F;1969-12-16;56;Magdalena;2025-03-10 00:00:00;Premium;10575.86
CLI00880;Maria Teresa Mate Chacon;F;1994-03-11;32;Magdalena;2024-09-21 00:00:00;Basico;2649.36
CLI00881;Graciana Amoros Tellez;M;1960-07-28;65;San Miguel;2024-04-17 00:00:00;Platino;7957.56
CLI00882;Josefina Reina-Pombo;M;1979-06-05;47;San Borja;2025-03-19 00:00:00;Basico;2375.54
CLI00883;Almudena Real-Cuevas;M;2006-11-30;19;Los Olivos;2024-12-17 00:00:00;Regular;9671.88
CLI00884;Glauco Mate Quintana;F;1968-03-25;58;San Miguel;2024-11-02 00:00:00;Premium;4321.48
CLI00885;Eliana Rodenas;M;1999-08-11;26;Ate;2024-04-23 00:00:00;Premium;5451.84
CLI00886;Eladio Feliu Gargallo;F;2008-06-08;18;;2025-03-26 00:00:00;Platino;10563.36
CLI00887;Otilia Pons Almansa;F;1967-01-21;59;Comas;2024-11-03 00:00:00;Regular;8467.66
CLI00888;Maria Belen Iris Oliver Ferrandiz;M;1962-04-09;64;San Borja;2024-11-17 00:00:00;Platino;3415.03
CLI00889;Dorotea Blanco Quero;M;1966-03-03;60;;2025-03-03 00:00:00;Platino;7945.29
CLI00890;Esmeralda Jimenez Azorin;F;1993-03-21;33;San Borja;2024-02-06 00:00:00;Basico;2385.42
CLI00891;Palmira Juarez Vilar;F;1956-08-09;69;Miraflores;2024-01-18 00:00:00;Basico;1993.77
CLI00892;Benigno Gordillo;M;1956-06-15;70;San Borja;2024-10-09 00:00:00;Platino;8992.19
CLI00893;Tamara Nunez Sainz;M;1964-03-18;62;Magdalena;2024-01-27 00:00:00;Basico;2732.61
CLI00894;Conrado Mercader-Gutierrez;F;1956-12-23;69;Comas;2025-03-25 00:00:00;Regular;6193.53
CLI00895;Valero Llorente Valencia;M;2001-01-03;25;Comas;2024-08-12 00:00:00;Basico;2439.57
CLI00896;Angelino Canellas;F;2001-01-20;25;San Juan de Lurigancho;2024-11-24 00:00:00;Premium;6286.24
CLI00897;Tatiana Saturnina Minguez Ortuno;M;1982-06-03;44;Ate;2024-01-04 00:00:00;Basico;1651.63
CLI00898;Danilo Tejero Gallardo;F;1968-02-14;58;Santiago de Surco;2024-05-11 00:00:00;Regular;9479.57
CLI00899;Paulino Escriva Ochoa;F;1967-04-10;59;;2024-12-13 00:00:00;Platino;7327.0
CLI00900;Delfina Mur Fuentes;F;1969-01-19;57;San Juan de Lurigancho;2025-01-18 00:00:00;Regular;4502.97
CLI00901;Juanito Escolano Cardenas;M;1994-02-27;32;Miraflores;2024-07-12 00:00:00;Basico;2742.62
CLI00902;Marcia Saenz Vizcaino;M;1958-01-16;68;San Borja;2024-07-19 00:00:00;Platino;4254.18
CLI00903;Leandra Fuentes Torrens;M;2004-03-20;22;Comas;2024-07-09 00:00:00;Regular;7093.64
CLI00904;Evelia Alarcon Bayo;F;1958-06-08;68;San Juan de Lurigancho;2025-01-05 00:00:00;Basico;1226.35
CLI00905;Loreto Andres Reig;F;1963-02-18;63;Los Olivos;2025-01-05 00:00:00;Platino;4655.22
CLI00906;Teo Maldonado Valverde;M;1963-11-19;62;Los Olivos;2024-11-17 00:00:00;Regular;7009.0
CLI00907;Julia Sola Carbonell;F;2005-01-22;21;San Miguel;2024-07-26 00:00:00;Platino;10639.91
CLI00908;Dora Carretero Torrents;F;1968-02-03;58;Santiago de Surco;2025-01-17 00:00:00;Basico;1377.6
CLI00909;Maria Cristina Huguet Solano;F;1991-11-14;34;Ate;2025-03-10 00:00:00;Platino;6261.66
CLI00910;Agata Reina Jara;F;1953-09-15;72;;2024-08-28 00:00:00;Basico;1911.53
CLI00911;Omar Luciano Mur Dominguez;M;1987-08-30;38;San Miguel;2025-02-11 00:00:00;Regular;4168.04
CLI00912;Beatriz del Bayon;M;1973-06-14;53;Santiago de Surco;2024-09-09 00:00:00;Premium;9166.21
CLI00913;Eutropio Sans Casares;F;1959-11-25;66;Comas;2024-02-06 00:00:00;Platino;3636.67
CLI00914;Micaela Dominguez Marmol;M;1986-04-12;40;San Miguel;2024-05-27 00:00:00;Regular;6466.19
CLI00915;Duilio Ortega;F;1992-08-11;33;San Miguel;2024-05-08 00:00:00;Platino;7552.24
CLI00916;Anastasia Abigail Llado Cardenas;M;1960-01-27;66;San Juan de Lurigancho;2024-10-02 00:00:00;Platino;3241.92
CLI00917;Milagros Buendia Hierro;F;1972-06-15;54;San Borja;2024-01-21 00:00:00;Platino;8114.44
CLI00918;Dimas Osorio Franco;F;1972-09-28;53;San Borja;2024-06-16 00:00:00;Regular;3507.98
CLI00919;Marianela de Ferrer;F;1984-12-19;41;Miraflores;2024-06-29 00:00:00;Basico;2418.18
CLI00920;Gaston Guillen Llorente;F;1962-02-21;64;San Miguel;2025-04-23 00:00:00;Premium;3490.12
CLI00921;Tania Sobrino Zamora;F;1984-04-28;42;Ate;2024-12-17 00:00:00;Platino;11221.78
CLI00922;Susana Amat;F;1965-12-05;60;San Juan de Lurigancho;2024-08-27 00:00:00;Basico;1506.04
CLI00923;Asuncion Gras-Agullo;M;1992-11-26;33;Santiago de Surco;2024-01-31 00:00:00;Platino;4482.46
CLI00924;Paula del Moran;F;1999-11-26;26;Comas;2024-10-27 00:00:00;Regular;3928.71
CLI00925;Mauricio Azorin Rebollo;M;1973-07-20;52;San Borja;2024-10-18 00:00:00;Platino;7571.33
CLI00926;Rosa Maria Gomila;F;1958-01-19;68;San Juan de Lurigancho;2024-07-04 00:00:00;Basico;2703.56
CLI00927;Anita Sandoval Cabello;M;1998-07-28;27;;2025-01-08 00:00:00;Basico;2776.4
CLI00928;Celestino Molins-Llamas;F;1971-01-24;55;San Miguel;2024-04-12 00:00:00;Platino;8717.23
CLI00929;Maria Cristina Gilabert Cortina;M;2001-01-30;25;Comas;2024-09-20 00:00:00;Regular;6403.81
CLI00930;Faustino Gimenez;M;1976-10-07;49;San Borja;2024-11-07 00:00:00;Premium;4469.82
CLI00931;Efrain Alcazar Sacristan;M;1992-09-07;33;San Juan de Lurigancho;2024-02-06 00:00:00;Premium;7736.15
CLI00932;Vidal Elias Almansa Huguet;F;1991-08-12;34;Miraflores;2024-12-31 00:00:00;Platino;4496.35
CLI00933;Maricruz Amador;M;1979-06-27;47;San Borja;12/03/2024;Premium;4309.33
CLI00934;Ani Carina Gomez Bustos;F;2004-12-30;21;;2024-04-28 00:00:00;Regular;7735.95
CLI00935;Fausto Salva Fajardo;F;1956-10-06;69;Miraflores;2025-04-08 00:00:00;Basico;2770.39
CLI00936;Adan Flores Parejo;F;2007-02-20;19;Ate;2024-04-26 00:00:00;Basico;1293.78
CLI00937;Aitana Pons Mur;M;1983-12-14;42;San Miguel;2025-03-29 00:00:00;Basico;2404.57
CLI00938;Luis Tono Ledesma Donoso;M;1984-03-09;42;Magdalena;2025-02-26 00:00:00;Regular;4210.74
CLI00939;Ulises de Barroso;M;2001-05-20;25;Santiago de Surco;2024-01-27 00:00:00;Basico;1088.16
CLI00940;Benito Osorio Pintor;M;1964-05-17;62;Comas;2025-04-22 00:00:00;Premium;7332.41
CLI00941;Sonia Reina Casares;M;1976-11-19;49;Magdalena;2024-08-12 00:00:00;Basico;2095.39
CLI00942;Nuria Aguilera Casanovas;M;1955-04-12;71;Los Olivos;2024-12-03 00:00:00;Platino;6942.44
CLI00943;Viviana Ramis Sanmiguel;F;1982-10-03;43;San Juan de Lurigancho;2024-11-23 00:00:00;Platino;6708.98
CLI00944;Leonel Abascal Narvaez;F;1964-06-06;62;Los Olivos;2024-03-25 00:00:00;Premium;4067.21
CLI00945;Panfilo Matas Balaguer;M;1989-06-24;37;San Miguel;2024-09-20 00:00:00;Basico;1750.53
CLI00946;Gregorio Naranjo Mur;F;1978-10-13;47;Los Olivos;2024-11-09 00:00:00;Basico;1312.04
CLI00947;Catalina Rita Tellez Lumbreras;M;1998-06-18;28;San Miguel;2025-01-31 00:00:00;Regular;9750.87
CLI00948;Soledad Eli Sarabia Peralta;F;1989-02-25;37;Ate;2025-03-30 00:00:00;Regular;8320.71
CLI00949;Casandra Alamo Mateo;M;1981-09-01;44;San Juan de Lurigancho;2024-04-30 00:00:00;Regular;4519.89
CLI00950;Jordi Rocamora Gallardo;F;2007-11-06;18;Los Olivos;2024-12-11 00:00:00;Regular;9986.36
CLI00951;Casemiro Alberto Blazquez Manzano;M;1988-12-13;37;San Miguel;2025-01-27 00:00:00;Basico;2373.12
CLI00952;Venceslas Ballester Galvan;M;1999-04-08;27;Miraflores;2024-07-03 00:00:00;Premium;8160.54
CLI00953;Pedro Garzon;M;2001-11-08;24;Magdalena;2024-11-30 00:00:00;Basico;2298.6
CLI00954;Fausto del Campoy;M;1955-06-19;71;San Borja;2024-04-10 00:00:00;Platino;6067.23
CLI00955;Piedad Miro Exposito;M;1976-06-01;50;;2024-04-06 00:00:00;Platino;9493.36
CLI00956;Timoteo Barral Diego;F;1956-10-22;69;Comas;2025-04-01 00:00:00;Basico;2147.11
CLI00957;Lazaro del Cadenas;M;1961-04-26;65;San Miguel;2025-01-23 00:00:00;Basico;1872.93
CLI00958;Amancio Pena Mur;F;1962-09-30;63;Comas;2025-01-24 00:00:00;Platino;9282.16
CLI00959;Silvia Mur Campos;M;2004-06-04;22;Santiago de Surco;2024-09-14 00:00:00;Regular;4454.67
CLI00960;Trinidad Escudero-Vergara;M;1986-01-28;40;San Borja;2024-05-01 00:00:00;Premium;7580.64
CLI00961;Iker Llorens Gabaldon;M;1963-10-09;62;Miraflores;2024-03-27 00:00:00;Regular;11391.28
CLI00962;Amanda Ferrera Pino;F;1979-02-06;47;Miraflores;2025-01-31 00:00:00;Basico;1696.67
CLI00963;Eusebio Primitivo Canizares Velazquez;F;1987-09-23;38;San Miguel;2024-01-12 00:00:00;Platino;3720.63
CLI00964;Fortunato Joel Jove Mercader;F;1960-02-14;66;Ate;2024-03-01 00:00:00;Basico;1214.37
CLI00965;Selena Narvaez-Haro;M;1959-07-21;66;Magdalena;2024-01-22 00:00:00;Regular;7985.41
CLI00966;Candelaria Real Sierra;F;1957-10-24;68;Miraflores;2024-04-09 00:00:00;Regular;4733.53
CLI00967;Mateo de Castello;M;1980-07-29;45;Los Olivos;2025-01-28 00:00:00;Premium;5622.61
CLI00968;Visitacion Boix Segura;F;1968-04-09;58;San Miguel;2024-07-31 00:00:00;Platino;3692.02
CLI00969;Ximena del Torres;F;1990-06-03;36;Comas;2024-01-07 00:00:00;Premium;9744.55
CLI00970;Marc de Leon;F;1953-07-16;72;San Miguel;2024-06-21 00:00:00;Regular;9842.86
CLI00971;Esther de Canals;M;2007-07-12;18;Santiago de Surco;2024-04-04 00:00:00;Premium;5931.6
CLI00972;Zaira Ribes Espada;F;1964-06-11;62;San Borja;2024-10-18 00:00:00;Regular;9546.53
CLI00973;Pilar Amor Andres;F;1985-09-03;40;San Miguel;2025-04-02 00:00:00;Regular;3460.41
CLI00974;Jacinta Casanovas Roma;M;1998-06-05;28;San Borja;2024-03-05 00:00:00;Basico;1797.26
CLI00975;Galo Costa Gimenez;F;2003-06-20;23;Miraflores;2024-03-04 00:00:00;Regular;5269.48
CLI00976;Fernando Bas Martinez;F;1974-01-23;52;Ate;2024-03-20 00:00:00;Regular;10254.76
CLI00977;Regina Aviles-Domenech;M;1971-08-18;54;San Miguel;2025/Dic/26;Premium;6875.11
CLI00978;Adelardo Bonet Urena;M;1958-09-06;67;San Borja;2024-12-07 00:00:00;Regular;9796.56
CLI00979;Noe Alberdi Pino;F;1956-12-02;69;Los Olivos;2025-01-02 00:00:00;Basico;2059.35
CLI00980;Ricarda Carbonell Vazquez;M;1988-08-16;37;Miraflores;2024-02-05 00:00:00;Platino;4291.38
CLI00981;Marino Oliveras-Riera;M;1958-09-24;67;San Miguel;2024-09-23 00:00:00;Basico;1124.94
CLI00982;Rosalia Mayol-Lobo;M;1966-08-30;59;Los Olivos;2024-02-05 00:00:00;Regular;3581.03
CLI00983;Fito Arco Alberdi;M;1991-12-08;34;Los Olivos;2025-02-06 00:00:00;Premium;4586.54
CLI00984;Ruy Demetrio Batlle Cabezas;M;1982-01-31;44;San Borja;2025-04-09 00:00:00;Platino;6082.12
CLI00985;Plinio Pardo-Acosta;M;1988-08-29;37;San Juan de Lurigancho;2024-03-29 00:00:00;Premium;3241.68
CLI00986;Amado Llorente Marin;M;2005-06-21;21;San Borja;2024-08-03 00:00:00;Basico;1813.43
CLI00987;Luz Gomila Samper;M;1970-08-31;55;;2024-12-03 00:00:00;Platino;5025.93
CLI00988;Americo Aguila;F;1988-12-30;37;San Juan de Lurigancho;2025-02-28 00:00:00;Platino;9510.31
CLI00989;Marcelino Evaristo Naranjo Cerro;F;1982-06-24;44;San Borja;2024-07-27 00:00:00;Regular;8487.48
CLI00990;Julie Royo Heredia;M;1953-05-16;73;San Miguel;2024-02-29 00:00:00;Premium;6970.78
CLI00991;Magdalena Sevilla Diego;M;1964-01-04;62;San Borja;2025-02-01 00:00:00;Platino;9137.34
